Algorithm,Total_Delay_D,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness,Converged_Status,Experiment,Variable_Value,Scale,n_nodes,n_task_types,chain_length,arrival_rate,Replicate,Replicate_Seed
drs,0.012469033154742444,1.7175317845749967,0.0028690331547424424,0.009600000000000001,0.00375574,0.0,1.6551866188012845,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,20,62
our,0.055277445038782666,2.715473371458658,0.055277445038782666,0.0,0.05793866222222222,0.0,2.4390861462647444,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
ffd-m,0.0027669977985106814,1.7503947281170116,0.0027669977985106814,0.0,0.00375574,0.0,1.7365597391244583,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
cds-m,0.0027669977985106814,1.7503947281170116,0.0027669977985106814,0.0,0.00375574,0.0,1.7365597391244583,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
random-m,0.030766997798510682,1.7503947281170116,0.0027669977985106814,0.028,0.00375574,0.0,1.5965597391244581,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
greedy-m,0.03616699779851068,1.7503947281170116,0.0027669977985106814,0.0334,0.00375574,0.0,1.5695597391244582,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
lego,0.0027669977985106814,1.7503947281170116,0.0027669977985106814,0.0,0.00375574,0.0,1.7365597391244583,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
drs,0.021366997798510683,1.7503947281170116,0.0027669977985106814,0.018600000000000002,0.00375574,0.0,1.643559739124458,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,21,63
our,0.039928296318127714,2.6716485374979886,0.039928296318127714,0.0,0.07237487777777778,0.0,2.47200705590735,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
ffd-m,0.002818896854314617,1.6929576520509821,0.002818896854314617,0.0,0.00375574,0.0,1.678863167779409,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
cds-m,0.002818896854314617,1.6929576520509821,0.002818896854314617,0.0,0.00375574,0.0,1.678863167779409,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
random-m,0.02921889685431462,1.6929576520509821,0.002818896854314617,0.026400000000000003,0.00375574,0.0,1.5468631677794091,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
greedy-m,0.03341889685431462,1.6929576520509821,0.002818896854314617,0.030600000000000002,0.00375574,0.0,1.525863167779409,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
lego,0.002818896854314617,1.6929576520509821,0.002818896854314617,0.0,0.00375574,0.0,1.678863167779409,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
drs,0.002818896854314617,1.6929576520509821,0.002818896854314617,0.0,0.00375574,0.0,1.678863167779409,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,22,64
our,0.079813227753216,2.7055624070925397,0.079813227753216,0.0,0.04342720666666667,0.0,2.30649626832646,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
ffd-m,0.002756079082775497,1.7531332355368225,0.002756079082775497,0.0,0.00375574,0.0,1.739352840122945,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
cds-m,0.002756079082775497,1.7531332355368225,0.002756079082775497,0.0,0.00375574,0.0,1.739352840122945,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
random-m,0.028956079082775497,1.7531332355368225,0.002756079082775497,0.0262,0.00375574,0.0,1.608352840122945,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
greedy-m,0.033356079082775505,1.7531332355368225,0.002756079082775497,0.030600000000000006,0.00375574,0.0,1.586352840122945,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
lego,0.002756079082775497,1.7531332355368225,0.002756079082775497,0.0,0.00375574,0.0,1.739352840122945,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
drs,0.033356079082775505,1.7531332355368225,0.002756079082775497,0.030600000000000006,0.00375574,0.0,1.586352840122945,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,23,65
our,0.04931723325999665,2.6778947179874013,0.04931723325999665,0.0,0.057863422222222224,0.0,2.431308551687418,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
ffd-m,0.002781411478944362,1.736331304957371,0.002781411478944362,0.0,0.00375574,0.0,1.7224242475626492,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
cds-m,0.002781411478944362,1.736331304957371,0.002781411478944362,0.0,0.00375574,0.0,1.7224242475626492,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
random-m,0.03598141147894436,1.736331304957371,0.002781411478944362,0.0332,0.00375574,0.0,1.5564242475626493,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
greedy-m,0.03598141147894436,1.736331304957371,0.002781411478944362,0.0332,0.00375574,0.0,1.5564242475626493,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
lego,0.002781411478944362,1.736331304957371,0.002781411478944362,0.0,0.00375574,0.0,1.7224242475626492,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
drs,0.002781411478944362,1.736331304957371,0.002781411478944362,0.0,0.00375574,0.0,1.7224242475626492,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,24,66
our,0.049307025148698155,2.700635225490377,0.049307025148698155,0.0,0.05793866222222222,0.0,2.4541000997468863,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
ffd-m,0.0027727062318340214,1.7260748002409676,0.0027727062318340214,0.0,0.00375574,0.0,1.7122112690817974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
cds-m,0.0027727062318340214,1.7260748002409676,0.0027727062318340214,0.0,0.00375574,0.0,1.7122112690817974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
random-m,0.01877270623183402,1.7260748002409676,0.0027727062318340214,0.016,0.00375574,0.0,1.6322112690817976,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
greedy-m,0.031372706231834024,1.7260748002409676,0.0027727062318340214,0.0286,0.00375574,0.0,1.5692112690817974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
lego,0.0027727062318340214,1.7260748002409676,0.0027727062318340214,0.0,0.00375574,0.0,1.7122112690817974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
drs,0.031372706231834024,1.7260748002409676,0.0027727062318340214,0.0286,0.00375574,0.0,1.5692112690817974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,25,67
our,0.059122096555255216,2.7238236926622466,0.059122096555255216,0.0,0.05793866222222222,0.0,2.4282132098859703,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
ffd-m,0.002783068112181775,1.7547092013519014,0.002783068112181775,0.0,0.00375574,0.0,1.7407938607909925,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
cds-m,0.002783068112181775,1.7547092013519014,0.002783068112181775,0.0,0.00375574,0.0,1.7407938607909925,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
random-m,0.002783068112181775,1.7547092013519014,0.002783068112181775,0.0,0.00375574,0.0,1.7407938607909925,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
greedy-m,0.024383068112181775,1.7547092013519014,0.002783068112181775,0.0216,0.00375574,0.0,1.6327938607909926,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
lego,0.002783068112181775,1.7547092013519014,0.002783068112181775,0.0,0.00375574,0.0,1.7407938607909925,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
drs,0.014783068112181774,1.7547092013519014,0.002783068112181775,0.012,0.00375574,0.0,1.6807938607909927,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,26,68
our,0.04927189609457115,2.6833999177519656,0.04927189609457115,0.0,0.057863422222222224,0.0,2.43704043727911,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
ffd-m,0.0027657797144329224,1.7280452271985356,0.0027657797144329224,0.0,0.00375574,0.0,1.714216328626371,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
cds-m,0.0027657797144329224,1.7280452271985356,0.0027657797144329224,0.0,0.00375574,0.0,1.714216328626371,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
random-m,0.03896577971443292,1.7280452271985356,0.0027657797144329224,0.036199999999999996,0.00375574,0.0,1.533216328626371,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
greedy-m,0.03896577971443292,1.7280452271985356,0.0027657797144329224,0.036199999999999996,0.00375574,0.0,1.533216328626371,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
lego,0.0027657797144329224,1.7280452271985356,0.0027657797144329224,0.0,0.00375574,0.0,1.714216328626371,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
drs,0.02236577971443292,1.7280452271985356,0.0027657797144329224,0.0196,0.00375574,0.0,1.616216328626371,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,27,69
our,0.07153094148761201,2.722495861554581,0.07153094148761201,0.0,0.05793866222222222,0.0,2.3648411541165206,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
ffd-m,0.0027752985206977855,1.7598008093308184,0.0027752985206977855,0.0,0.00375574,0.0,1.7459243167273295,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
cds-m,0.0027752985206977855,1.7598008093308184,0.0027752985206977855,0.0,0.00375574,0.0,1.7459243167273295,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
random-m,0.022775298520697786,1.7598008093308184,0.0027752985206977855,0.02,0.00375574,0.0,1.6459243167273294,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
greedy-m,0.022775298520697786,1.7598008093308184,0.0027752985206977855,0.02,0.00375574,0.0,1.6459243167273294,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
lego,0.0027752985206977855,1.7598008093308184,0.0027752985206977855,0.0,0.00375574,0.0,1.7459243167273295,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
drs,0.0027752985206977855,1.7598008093308184,0.0027752985206977855,0.0,0.00375574,0.0,1.7459243167273295,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,28,70
our,0.08023300475543223,2.706622905534589,0.08023300475543223,0.0,0.04342720666666667,0.0,2.3054578817574276,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
ffd-m,0.0027563422485859385,1.753341314271579,0.0027563422485859385,0.0,0.00375574,0.0,1.7395596030286493,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
cds-m,0.0027563422485859385,1.753341314271579,0.0027563422485859385,0.0,0.00375574,0.0,1.7395596030286493,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
random-m,0.02235634224858594,1.753341314271579,0.0027563422485859385,0.019600000000000003,0.00375574,0.0,1.6415596030286492,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
greedy-m,0.02835634224858594,1.753341314271579,0.0027563422485859385,0.0256,0.00375574,0.0,1.6115596030286494,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
lego,0.0027563422485859385,1.753341314271579,0.0027563422485859385,0.0,0.00375574,0.0,1.7395596030286493,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
drs,0.02835634224858594,1.753341314271579,0.0027563422485859385,0.0256,0.00375574,0.0,1.6115596030286494,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,29,71
our,0.04684029847598916,2.6672941496771116,0.04684029847598916,0.0,0.057863422222222224,0.0,2.433092657297166,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
ffd-m,0.0028026385749545203,1.7235471048150792,0.0028026385749545203,0.0,0.00375574,0.0,1.7095339119403066,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
cds-m,0.0028026385749545203,1.7235471048150792,0.0028026385749545203,0.0,0.00375574,0.0,1.7095339119403066,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
random-m,0.02720263857495452,1.7235471048150792,0.0028026385749545203,0.024399999999999998,0.00375574,0.0,1.5875339119403067,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
greedy-m,0.02720263857495452,1.7235471048150792,0.0028026385749545203,0.024399999999999998,0.00375574,0.0,1.5875339119403067,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
lego,0.0028026385749545203,1.7235471048150792,0.0028026385749545203,0.0,0.00375574,0.0,1.7095339119403066,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
drs,0.014002638574954523,1.7235471048150792,0.0028026385749545203,0.011200000000000002,0.00375574,0.0,1.6535339119403065,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,30,72
our,0.0588091596082694,2.7445459568424773,0.0588091596082694,0.0,0.057906742222222224,0.0,2.4505001588011304,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
ffd-m,0.0028882123254871926,1.8163105853722288,0.0028882123254871926,0.0,0.00375574,0.0,1.8018695237447928,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
cds-m,0.0028882123254871926,1.8163105853722288,0.0028882123254871926,0.0,0.00375574,0.0,1.8018695237447928,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
random-m,0.010088212325487194,1.8163105853722288,0.0028882123254871926,0.0072000000000000015,0.00375574,0.0,1.7658695237447928,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
greedy-m,0.024888212325487193,1.8163105853722288,0.0028882123254871926,0.022,0.00375574,0.0,1.691869523744793,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
lego,0.0028882123254871926,1.8163105853722288,0.0028882123254871926,0.0,0.00375574,0.0,1.8018695237447928,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
drs,0.0028882123254871926,1.8163105853722288,0.0028882123254871926,0.0,0.00375574,0.0,1.8018695237447928,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,31,73
our,0.05375741949219765,2.701682475601803,0.05375741949219765,0.0,0.057906742222222224,0.0,2.432895378140815,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
ffd-m,0.0027619686843061565,1.7583931173599014,0.0027619686843061565,0.0,0.00375574,0.0,1.7445832739383706,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
cds-m,0.0027619686843061565,1.7583931173599014,0.0027619686843061565,0.0,0.00375574,0.0,1.7445832739383706,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
random-m,0.022761968684306157,1.7583931173599014,0.0027619686843061565,0.02,0.00375574,0.0,1.6445832739383706,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
greedy-m,0.025761968684306157,1.7583931173599014,0.0027619686843061565,0.023,0.00375574,0.0,1.6295832739383707,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
lego,0.0027619686843061565,1.7583931173599014,0.0027619686843061565,0.0,0.00375574,0.0,1.7445832739383706,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
drs,0.016761968684306155,1.7583931173599014,0.0027619686843061565,0.014,0.00375574,0.0,1.6745832739383706,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,32,74
our,0.05032832540532548,2.6568962889211387,0.05032832540532548,0.0,0.057863422222222224,0.0,2.4052546618945114,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,33,75
ffd-m,0.002832459299348629,1.7014364332401692,0.002832459299348629,0.0,0.00375574,0.0,1.687274136743426,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,33,75
cds-m,0.002832459299348629,1.7014364332401692,0.002832459299348629,0.0,0.00375574,0.0,1.687274136743426,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,33,75
random-m,0.002832459299348629,1.7014364332401692,0.002832459299348629,0.0,0.00375574,0.0,1.687274136743426,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,33,75
greedy-m,0.03503245929934863,1.7014364332401692,0.002832459299348629,0.0322,0.00375574,0.0,1.526274136743426,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,33,75
